CustomerID,VehicleID,VehicleModel,VehicleYOM,VehicleMake
Cust32345,Vehicle20927,Escape,2011,Ford
Cust32346,Vehicle16800,Escape,2009,Ford
Cust32347,Vehicle27060,C300,2010,Ford
Cust32348,Vehicle9166,Escape,2009,Ford
Cust3235,Vehicle39213,C300,2006,Ford
Cust32352,Vehicle21599,Wrangler,2011,Ford
Cust32353,Vehicle31450,Camry,2001,Jeep
Cust32354,Vehicle29016,Camry,2001,Toyota
Cust32355,Vehicle25130,Camry,2001,Jeep
Cust32356,Vehicle5361,Ultima,1996,Nissan
Cust32357,Vehicle30168,TL,2007,Accura
Cust32358,Vehicle13865,Ultima,1998,Nissan
Cust3236,Vehicle16302,C300,2006,Ford
Cust32360,Vehicle20799,Camry,2003,Toyota
Cust32361,Vehicle2845,Camry,1999,???
Cust32363,Vehicle15830,Legacy,1999,Nissan
Cust32364,Vehicle9012,Maxima,2002,Accura
Cust32365,Vehicle31244,CRV,2001,Nissan
Cust32366,Vehicle4287,Maxima,1999,Suburu
Cust32367,Vehicle24891,Maxima,2004,Nissan
Cust32368,Vehicle15497,Legacy,1999,Suburu
Cust32369,Vehicle6658,Legacy,2000,Nissan
Cust3237,Vehicle23100,Silverado,2011,Dodge
Cust32370,Vehicle25640,CRV,2002,Honda
Cust32371,Vehicle29374,A3,2010,Audi
Cust32375,Vehicle6756,A3,2011,Audi
Cust32376,Vehicle12789,A3,2011,Audi
Cust32377,Vehicle29245,A3,2013,Suburu
Cust32378,Vehicle6317,A3,2011,Audi
Cust32379,Vehicle38358,A3,2013,Suburu
Cust3238,Vehicle6199,ML350,2013,Mercedes
Cust32380,Vehicle23620,Corolla,2008,Volkswagen
Cust32382,Vehicle17009,Jetta,2011,Volkswagen
Cust32383,Vehicle21539,Jetta,2010,Volkswagen
Cust32387,Vehicle18353,Jetta,2010,Volkswagen
Cust32388,Vehicle9475,Jetta,2007,Volkswagen
Cust32392,Vehicle34053,CRV,2005,Toyota
Cust32393,Vehicle15127,CRV,2005,Toyota
Cust32395,Vehicle39570,CRV,2005,Honda
Cust32396,Vehicle29354,Accord,2013,Honda
Cust32397,Vehicle28451,Accord,2013,Honda
Cust32398,Vehicle22091,92x,2013,Saab
Cust32399,Vehicle7636,Maxima,2014,Saab
Cust32400,Vehicle9698,92x,2014,Saab
Cust32402,Vehicle3775,92x,2013,Saab
Cust32403,Vehicle15761,92x,2014,Saab
Cust32404,Vehicle10285,TL,2001,Nissan
Cust32407,Vehicle7168,Corolla,2001,Toyota
Cust32409,Vehicle11629,Corolla,2002,Toyota
Cust3241,Vehicle19448,Silverado,2003,Dodge
Cust32410,Vehicle28422,X5,2002,Toyota
Cust32412,Vehicle21504,Wrangler,2003,Toyota
Cust32414,Vehicle16923,Camry,1999,Toyota
Cust32416,Vehicle8697,ML350,1997,Mercedes
Cust32419,Vehicle36423,ML350,1998,Mercedes
Cust3242,Vehicle31276,RAM,1996,Dodge
Cust32420,Vehicle13486,Silverado,1996,Chevrolet
Cust32422,Vehicle38927,Silverado,1995,Chevrolet
Cust32423,Vehicle8276,Silverado,1995,Chevrolet
Cust32424,Vehicle28256,Silverado,1996,Chevrolet
Cust32425,Vehicle29069,RAM,2000,Jeep
Cust32427,Vehicle39394,Pathfinder,1995,Dodge
Cust32428,Vehicle7344,Wrangler,1995,Dodge
Cust32429,Vehicle20792,RAM,1999,Dodge
Cust3243,Vehicle38916,F150,2007,Ford
Cust32430,Vehicle13151,Grand Cherokee,2001,Jeep
Cust32431,Vehicle32240,Wrangler,1995,Jeep
Cust32432,Vehicle21260,RAM,1999,Nissan
Cust32433,Vehicle7014,RAM,1996,Dodge
Cust32434,Vehicle23903,95,2015,Saab
Cust32435,Vehicle11494,92x,2006,Saab
Cust32436,Vehicle2218,92x,2008,Saab
Cust32437,Vehicle32797,92x,2014,Saab
Cust32438,Vehicle21530,Ultima,2008,Saab
Cust32439,Vehicle17438,92x,2007,Saab
Cust3244,Vehicle36884,ML350,2008,Mercedes
Cust32441,Vehicle5164,Ultima,2005,Saab
Cust32442,Vehicle22283,92x,2005,Dodge
Cust32443,Vehicle23153,Forrestor,2006,Suburu
Cust32444,Vehicle22480,Ultima,2006,Toyota
Cust32445,Vehicle38317,Ultima,2010,Toyota
Cust32446,Vehicle20687,Camry,2007,Toyota
Cust32447,Vehicle8807,95,2009,Toyota
Cust3245,Vehicle14227,A5,2005,Audi
Cust32451,Vehicle38613,Ultima,2012,Nissan
Cust32452,Vehicle8130,MDX,2012,Accura
Cust32454,Vehicle36560,Pathfinder,2011,Nissan
Cust32456,Vehicle35963,Pathfinder,2010,Nissan
Cust32457,Vehicle4639,MDX,2014,Accura
Cust32458,Vehicle18878,Maxima,2012,Accura
Cust3246,Vehicle15537,X5,2005,BMW
Cust32460,Vehicle17803,MDX,2010,Nissan
Cust32461,Vehicle36254,Silverado,2013,BMW
Cust32462,Vehicle5169,M5,2013,BMW
Cust32463,Vehicle22345,95,2013,Chevrolet
Cust32465,Vehicle39772,Silverado,2012,Chevrolet
Cust32466,Vehicle2058,95,2013,Saab
Cust32467,Vehicle17544,Silverado,2012,BMW
Cust32468,Vehicle32489,M5,2013,Chevrolet
Cust32469,Vehicle17774,Silverado,2013,BMW
Cust32470,Vehicle3019,3 Series,2005,BMW
Cust32472,Vehicle38127,3 Series,2003,Honda
Cust32476,Vehicle39891,Ultima,2005,Nissan
Cust32477,Vehicle37387,3 Series,2005,BMW
Cust32478,Vehicle28260,3 Series,2005,BMW
Cust3248,Vehicle29652,Forrestor,2004,Mercedes
Cust32480,Vehicle8821,C300,1997,Mercedes
Cust32481,Vehicle3964,3 Series,1995,Chevrolet
Cust32482,Vehicle8009,C300,1999,BMW
Cust32483,Vehicle13045,C300,2000,BMW
Cust32484,Vehicle36326,C300,1997,Mercedes
Cust32485,Vehicle8015,C300,1997,BMW
Cust32486,Vehicle22867,Silverado,1995,BMW
Cust32487,Vehicle25975,C300,1996,Mercedes
Cust32489,Vehicle14587,Ultima,1999,Nissan
Cust3249,Vehicle6058,Legacy,2006,Suburu
Cust32491,Vehicle16859,95,1998,Saab
Cust32494,Vehicle2976,95,1999,Jeep
Cust32495,Vehicle4539,Ultima,1998,Nissan
Cust32498,Vehicle4103,MDX,2003,Audi
Cust32499,Vehicle29055,MDX,2002,Accura
Cust32500,Vehicle35638,Maxima,2003,Accura
Cust32501,Vehicle36797,A5,2002,Audi
Cust32503,Vehicle25637,Maxima,2003,Nissan
Cust32504,Vehicle5996,A5,2003,Audi
Cust32505,Vehicle9607,MDX,2004,Mercedes
Cust32508,Vehicle21581,E400,2012,Accura
Cust3251,Vehicle22891,ML350,1998,Chevrolet
Cust32510,Vehicle28093,Fusion,2012,Accura
Cust32511,Vehicle23091,MDX,2011,Accura
Cust32512,Vehicle7935,RAM,2010,Dodge
Cust32513,Vehicle14727,MDX,2007,Accura
Cust32514,Vehicle21185,MDX,2011,Ford
Cust32515,Vehicle18421,RAM,2004,Dodge
Cust32516,Vehicle8977,RAM,1999,Dodge
Cust32517,Vehicle3455,Fusion,2010,Ford
Cust32519,Vehicle29801,Legacy,2009,Suburu
Cust3252,Vehicle24307,Silverado,1999,Chevrolet
Cust32520,Vehicle30548,Escape,2007,Ford
Cust32522,Vehicle18211,RAM,2003,Dodge
Cust32525,Vehicle8881,C300,1995,Saab
Cust32526,Vehicle24299,92x,1995,Saab
Cust32527,Vehicle23178,C300,1996,Chevrolet
Cust32528,Vehicle2417,C300,2001,Chevrolet
Cust3253,Vehicle32631,Passat,2011,Volkswagen
Cust32530,Vehicle30940,C300,1995,Mercedes
Cust32531,Vehicle2755,Malibu,2002,Mercedes
Cust32532,Vehicle36787,C300,2002,Chevrolet
Cust32534,Vehicle17094,Escape,2008,Jeep
Cust32537,Vehicle11650,Escape,2008,Saab
Cust32538,Vehicle13150,Escape,2007,Ford
Cust32539,Vehicle39341,Escape,2007,Saab
Cust3254,Vehicle19674,Passat,2013,Volkswagen
Cust32540,Vehicle7337,Maxima,2006,Nissan
Cust32541,Vehicle30091,Maxima,2002,Nissan
Cust32542,Vehicle22218,Fusion,2002,Ford
Cust32543,Vehicle36920,Fusion,2006,Accura
Cust32544,Vehicle28834,A5,2000,Audi
Cust32545,Vehicle39648,Fusion,2007,Accura
Cust32546,Vehicle34005,RSX,1998,Ford
Cust32547,Vehicle36905,A5,1999,Accura
Cust32548,Vehicle8348,RSX,1998,Ford
Cust32549,Vehicle13200,RSX,1999,Accura
Cust3255,Vehicle35647,Highlander,1998,Toyota
Cust32550,Vehicle31782,A5,1995,Audi
Cust32553,Vehicle13875,Neon,2001,Dodge
Cust32554,Vehicle25048,Fusion,2005,Ford
Cust32555,Vehicle14403,Neon,2007,Ford
Cust32557,Vehicle14963,Neon,1998,Audi
Cust32559,Vehicle39232,Neon,2001,Accura
Cust3256,Vehicle18940,Passat,1997,Toyota
Cust32561,Vehicle38311,95,2005,Saab
Cust32562,Vehicle11475,RAM,2005,Saab
Cust32563,Vehicle30815,A3,2001,Saab
Cust32565,Vehicle31089,95,2004,Dodge
Cust32566,Vehicle26475,RAM,2007,Saab
Cust32567,Vehicle21390,A3,2003,Audi
Cust32568,Vehicle30010,95,2004,Dodge
Cust32569,Vehicle14688,Forrestor,2004,Suburu
Cust32571,Vehicle8445,Forrestor,2004,Suburu
Cust32573,Vehicle21025,Forrestor,2001,Jeep
Cust32575,Vehicle30609,Grand Cherokee,2003,Jeep
Cust32576,Vehicle33473,Forrestor,2001,Jeep
Cust32577,Vehicle2443,Highlander,1999,Suburu
Cust32579,Vehicle30621,Neon,2005,Volkswagen
Cust3258,Vehicle10893,Impreza,2013,Dodge
Cust32580,Vehicle35898,RAM,2012,Dodge
Cust32581,Vehicle31554,Jetta,2007,Dodge
Cust32582,Vehicle5331,Jetta,2004,Volkswagen
Cust32583,Vehicle1775,Jetta,2008,Volkswagen
Cust32584,Vehicle13436,RAM,2008,Dodge
Cust32585,Vehicle18800,Legacy,2011,Suburu
Cust32587,Vehicle30417,Legacy,2002,Suburu
Cust32588,Vehicle14707,Camry,1997,Toyota
Cust32589,Vehicle1486,MDX,2004,Suburu
Cust3259,Vehicle14343,Tahoe,2012,Nissan
Cust32594,Vehicle13739,Legacy,2002,Suburu
Cust32596,Vehicle30044,Wrangler,2004,Jeep
Cust32597,Vehicle31451,Corolla,2014,Toyota
Cust32598,Vehicle36870,Wrangler,2012,Jeep
Cust32599,Vehicle17182,Corolla,2012,Saab
Cust3260,Vehicle28886,Maxima,2013,Nissan
Cust32601,Vehicle34366,Wrangler,2003,Toyota
Cust32602,Vehicle23670,93,2012,Toyota
Cust32603,Vehicle36142,93,2009,Toyota
Cust32604,Vehicle7150,Corolla,2015,Toyota
Cust32605,Vehicle8186,Wrangler,1996,Jeep
Cust32608,Vehicle28729,Wrangler,2006,Saab
Cust32609,Vehicle22840,Wrangler,1995,Jeep
Cust3261,Vehicle18527,Civic,2006,Toyota
Cust32610,Vehicle15453,Wrangler,1997,Jeep
Cust32611,Vehicle5580,A3,1998,Audi
Cust32612,Vehicle20717,92x,2001,Jeep
Cust32613,Vehicle34490,A3,1997,Audi
Cust32614,Vehicle2949,Civic,2000,Suburu
Cust32615,Vehicle7674,Civic,2001,Suburu
Cust32616,Vehicle13844,Civic,1997,Accura
Cust32617,Vehicle11608,Civic,1998,Audi
Cust32618,Vehicle36840,A3,1998,Audi
Cust32619,Vehicle8832,MDX,1997,Honda
Cust3262,Vehicle11525,Camry,2007,Toyota
Cust32621,Vehicle20838,Civic,2004,Honda
Cust32623,Vehicle23283,Legacy,2013,Suburu
Cust32624,Vehicle17673,Malibu,2014,Chevrolet
Cust32625,Vehicle33026,Malibu,2014,Suburu
Cust32627,Vehicle31678,Malibu,2014,Suburu
Cust32628,Vehicle33105,Malibu,2007,Saab
Cust32629,Vehicle32862,Malibu,2013,Nissan
Cust3263,Vehicle10374,92x,2000,Dodge
Cust32631,Vehicle38654,Legacy,2013,Chevrolet
Cust32632,Vehicle35449,Jetta,2012,Jeep
Cust32633,Vehicle30092,Fusion,2013,Jeep
Cust32634,Vehicle26069,Jetta,2010,Volkswagen
Cust32635,Vehicle1992,Camry,2013,Jeep
Cust32636,Vehicle20680,Camry,2013,Jeep
Cust32637,Vehicle18055,Grand Cherokee,2011,Jeep
Cust32638,Vehicle13392,Camry,2012,Toyota
Cust32639,Vehicle30227,Grand Cherokee,2013,Jeep
Cust3264,Vehicle16496,95,2002,Saab
Cust32640,Vehicle18142,Jetta,2010,Jeep
Cust32641,Vehicle25931,CRV,2004,Accura
Cust32642,Vehicle1457,TL,2001,Accura
Cust32643,Vehicle24250,CRV,2003,Accura
Cust32646,Vehicle32646,CRV,2003,Honda
Cust32648,Vehicle27902,TL,2002,Accura
Cust32649,Vehicle22656,TL,2002,Honda
Cust3265,Vehicle20165,95,1998,Saab
Cust32652,Vehicle30890,Pathfinder,2012,Nissan
Cust32653,Vehicle11564,Jetta,2003,Volkswagen
Cust32655,Vehicle26939,Pathfinder,2012,Nissan
Cust32656,Vehicle16442,RAM,2011,Dodge
Cust32657,Vehicle32438,Pathfinder,2004,Volkswagen
Cust32658,Vehicle20855,RAM,2011,Dodge
Cust32659,Vehicle18152,Passat,2012,???
Cust3266,Vehicle11601,Passat,2000,Volkswagen
Cust32661,Vehicle16110,Pathfinder,2013,Nissan
Cust32662,Vehicle15370,Highlander,2009,Volkswagen
Cust32663,Vehicle4869,Passat,2011,Honda
Cust32665,Vehicle13803,Passat,2012,Toyota
Cust32667,Vehicle13281,Passat,2009,Honda
Cust32668,Vehicle9038,A3,2001,Audi
Cust32669,Vehicle26697,A3,2000,Audi
Cust32672,Vehicle6240,Civic,2007,Honda
Cust32673,Vehicle3477,A3,1999,Honda
Cust32674,Vehicle15097,A3,1997,Honda
Cust32675,Vehicle6937,Civic,2000,Nissan
Cust32676,Vehicle9037,Grand Cherokee,1997,Honda
Cust32677,Vehicle24172,Accord,2004,Honda
Cust32678,Vehicle39384,Accord,2008,Honda
Cust3268,Vehicle23724,C300,2001,Mercedes
Cust32680,Vehicle36906,Accord,2003,Audi
Cust32681,Vehicle11971,Wrangler,2005,Jeep
Cust32682,Vehicle30107,MDX,2006,Honda
Cust32683,Vehicle15646,Wrangler,2006,Jeep
Cust32684,Vehicle22950,Accord,2008,Honda
Cust32685,Vehicle7621,Wrangler,2006,Jeep
Cust32687,Vehicle27569,Passat,2014,Volkswagen
Cust32688,Vehicle14342,Passat,2013,Accura
Cust32689,Vehicle31080,Passat,2012,Volkswagen
Cust3269,Vehicle27236,ML350,2003,BMW
Cust32690,Vehicle14422,Passat,2009,Accura
Cust32692,Vehicle4492,ML350,2000,Mercedes
Cust32694,Vehicle36653,ML350,1999,Volkswagen
Cust32696,Vehicle3200,Pathfinder,2000,Nissan
Cust32697,Vehicle34083,Impreza,1998,Suburu
Cust32698,Vehicle23031,Pathfinder,2006,Nissan
Cust32699,Vehicle17142,Pathfinder,2000,Suburu
Cust3270,Vehicle34381,ML350,1999,Dodge
Cust32700,Vehicle17413,Impreza,1996,Dodge
Cust32701,Vehicle21951,Impreza,1996,Dodge
Cust32702,Vehicle11274,Impreza,1996,Dodge
Cust32703,Vehicle27150,Impreza,2002,Suburu
Cust32704,Vehicle7453,A5,2000,Honda
Cust32705,Vehicle16172,Forrestor,2000,Suburu
Cust32707,Vehicle33073,ML350,2013,Audi
Cust32708,Vehicle18913,A5,2002,Honda
Cust32709,Vehicle34036,A5,2000,Suburu
Cust3271,Vehicle38760,Ultima,2005,Volkswagen
Cust32711,Vehicle10975,ML350,2000,Audi
Cust32713,Vehicle37950,MDX,2012,Accura
Cust32714,Vehicle8773,E400,2010,Accura
Cust32715,Vehicle5171,E400,2002,Volkswagen
Cust32717,Vehicle28035,95,2006,Saab
Cust32718,Vehicle16467,E400,2009,Accura
Cust32719,Vehicle18196,Passat,2006,Volkswagen
Cust3272,Vehicle39413,Ultima,2005,Volkswagen
Cust32720,Vehicle34116,E400,2006,Saab
Cust32721,Vehicle27415,95,2002,Saab
Cust32722,Vehicle29019,RAM,2003,Dodge
Cust32723,Vehicle38388,RAM,2010,Dodge
Cust32724,Vehicle24884,RAM,1999,Dodge
Cust32726,Vehicle35264,95,2004,Saab
Cust32728,Vehicle35947,RAM,2009,Dodge
Cust32729,Vehicle30259,RAM,2006,Dodge
Cust3273,Vehicle25201,Maxima,2000,Dodge
Cust32731,Vehicle22011,RSX,2004,Accura
Cust32732,Vehicle12962,MDX,2008,Accura
Cust32733,Vehicle25865,RSX,2006,Accura
Cust32734,Vehicle39649,RSX,2007,Toyota
Cust32737,Vehicle8154,Camry,2002,Toyota
Cust32738,Vehicle24138,RSX,2008,Accura
Cust32739,Vehicle6508,RSX,2008,Accura
Cust3274,Vehicle17234,RAM,2012,Dodge
Cust32740,Vehicle22503,3 Series,2012,Nissan
Cust32741,Vehicle2153,Pathfinder,2010,BMW
Cust32743,Vehicle30300,Wrangler,2009,Jeep
Cust32744,Vehicle16660,Wrangler,2010,Jeep
Cust32746,Vehicle18444,Pathfinder,2005,Nissan
Cust32747,Vehicle23867,3 Series,2011,BMW
Cust32748,Vehicle36942,Pathfinder,2012,Jeep
Cust3275,Vehicle6784,RAM,2014,Dodge
Cust32750,Vehicle30105,A3,2011,Audi
Cust32751,Vehicle4311,A5,2008,Audi
Cust32752,Vehicle22193,A3,2009,Audi
Cust32756,Vehicle9533,A3,2009,Audi
Cust32757,Vehicle9375,C300,2014,Audi
Cust32758,Vehicle25147,Camry,2005,Toyota
Cust32759,Vehicle37560,Camry,2005,Toyota
Cust32760,Vehicle21140,Camry,2004,Toyota
Cust32762,Vehicle37056,Camry,2012,Toyota
Cust32764,Vehicle9214,Camry,2008,Toyota
Cust32769,Vehicle32918,Neon,1997,Dodge
Cust3277,Vehicle14165,ML350,2000,Mercedes
Cust32770,Vehicle9205,92x,1997,Saab
Cust32773,Vehicle27875,92x,1999,Saab
Cust32774,Vehicle38632,92x,1996,Saab
Cust32776,Vehicle38086,F150,2002,Ford
Cust32777,Vehicle14299,F150,2006,Mercedes
Cust32778,Vehicle31532,F150,2006,Ford
Cust32779,Vehicle38567,F150,2012,Ford
Cust3278,Vehicle10202,Silverado,1997,Mercedes
Cust32780,Vehicle29696,F150,1999,Ford
Cust32782,Vehicle33614,F150,2004,Mercedes
Cust32783,Vehicle9334,Neon,2008,Dodge
Cust32784,Vehicle31582,E400,2004,Ford
Cust32785,Vehicle17788,Jetta,2004,Volkswagen
Cust32788,Vehicle12489,CRV,2008,Audi
Cust3279,Vehicle9895,F150,2012,Audi
Cust32790,Vehicle31752,Legacy,2007,Suburu
Cust32791,Vehicle25545,A3,2008,Honda
Cust32792,Vehicle35460,A3,2010,Honda
Cust32793,Vehicle18332,Legacy,2006,Audi
Cust32795,Vehicle37492,F150,2000,Ford
Cust32796,Vehicle3439,RAM,1999,Dodge
Cust32797,Vehicle9090,F150,2000,Ford
Cust32798,Vehicle14572,Neon,1996,Saab
Cust32799,Vehicle17331,95,2001,Saab
Cust3280,Vehicle30839,F150,2012,Ford
Cust32800,Vehicle24121,RAM,2000,Saab
Cust32801,Vehicle35344,Neon,1998,Saab
Cust32803,Vehicle28569,Impreza,2003,Suburu
Cust32804,Vehicle7268,Highlander,2002,Toyota
Cust32805,Vehicle1738,Highlander,2009,Toyota
Cust32806,Vehicle3232,Highlander,2011,Audi
Cust32807,Vehicle16742,Impreza,2006,Suburu
Cust32808,Vehicle16128,Highlander,2007,Toyota
Cust32809,Vehicle12258,Highlander,2009,Toyota
Cust3281,Vehicle25491,X6,2010,Dodge
Cust32810,Vehicle26348,Highlander,2009,Toyota
Cust32811,Vehicle23755,Highlander,2009,Toyota
Cust32812,Vehicle7971,A3,2012,Audi
Cust32814,Vehicle1745,Maxima,2011,Suburu
Cust32815,Vehicle37200,A3,2007,Nissan
Cust32816,Vehicle2380,A3,2010,Nissan
Cust32817,Vehicle2756,A3,2012,Audi
Cust32818,Vehicle22468,A3,2007,Audi
Cust32819,Vehicle37109,Maxima,2006,Nissan
Cust3282,Vehicle37919,RAM,2012,Dodge
Cust32820,Vehicle2691,Maxima,2011,Suburu
Cust32821,Vehicle5932,Legacy,2002,BMW
Cust32822,Vehicle27732,3 Series,2005,BMW
Cust32823,Vehicle30823,Legacy,2007,Suburu
Cust32824,Vehicle34618,M5,2013,Suburu
Cust32828,Vehicle28817,3 Series,2009,Suburu
Cust32829,Vehicle31905,Legacy,2007,Suburu
Cust3283,Vehicle3404,Wrangler,2006,Nissan
Cust32830,Vehicle26738,Silverado,1996,Chevrolet
Cust32831,Vehicle15965,Maxima,2014,Nissan
Cust32833,Vehicle27667,TL,2013,Accura
Cust32834,Vehicle28053,Maxima,2014,Accura
Cust32835,Vehicle28619,TL,2012,Accura
Cust32836,Vehicle9044,Maxima,2014,Accura
Cust32837,Vehicle18095,TL,2014,Accura
Cust32838,Vehicle4923,TL,2005,Chevrolet
Cust32839,Vehicle9766,Passat,2007,Volkswagen
Cust3284,Vehicle23879,Silverado,2001,Chevrolet
Cust32840,Vehicle30566,Forrestor,2013,Nissan
Cust32841,Vehicle3787,Pathfinder,2007,Nissan
Cust32842,Vehicle28040,Pathfinder,2009,Nissan
Cust32843,Vehicle9035,A3,2008,Audi
Cust32847,Vehicle36958,Forrestor,2014,Nissan
Cust32848,Vehicle12391,Tahoe,2013,Chevrolet
Cust32849,Vehicle28299,Wrangler,2008,Jeep
Cust3285,Vehicle21085,Tahoe,2011,BMW
Cust32850,Vehicle36357,Impreza,2010,Suburu
Cust32852,Vehicle39487,Impreza,2013,Chevrolet
Cust32854,Vehicle21763,Impreza,2010,Suburu
Cust32855,Vehicle24591,Impreza,2010,Jeep
Cust32857,Vehicle18148,RSX,1997,Suburu
Cust32858,Vehicle14480,Legacy,2000,Accura
Cust32859,Vehicle15130,RSX,1999,Accura
Cust3286,Vehicle18495,X6,2010,BMW
Cust32860,Vehicle16061,A5,2001,Accura
Cust32861,Vehicle20378,RSX,2000,Accura
Cust32862,Vehicle36929,RSX,2008,Accura
Cust32863,Vehicle34798,RSX,2004,Suburu
Cust32864,Vehicle30143,RSX,2000,Accura
Cust32865,Vehicle10097,Legacy,2005,Suburu
Cust32866,Vehicle30604,Corolla,2006,Toyota
Cust32868,Vehicle17292,Escape,2006,Ford
Cust32869,Vehicle28549,Escape,2004,Ford
Cust32870,Vehicle37863,Escape,1998,Ford
Cust32872,Vehicle13430,Escape,2003,Ford
Cust32874,Vehicle14072,Escape,2007,Ford
Cust32875,Vehicle20721,Camry,2001,Toyota
Cust32876,Vehicle15810,95,2003,Toyota
Cust32877,Vehicle17072,95,2004,Toyota
Cust32878,Vehicle24041,Camry,2009,Toyota
Cust32879,Vehicle23975,Camry,2008,Toyota
Cust3288,Vehicle38073,Escape,2011,Ford
Cust32880,Vehicle13777,Camry,2006,Toyota
Cust32882,Vehicle9741,Camry,2008,Toyota
Cust32883,Vehicle12916,Camry,2008,Toyota
Cust32885,Vehicle36973,92x,2005,Dodge
Cust32887,Vehicle34380,Neon,2006,Ford
Cust32891,Vehicle9034,Neon,2009,Saab
Cust32892,Vehicle10812,95,2012,Saab
Cust32893,Vehicle29836,Malibu,1998,Accura
Cust32894,Vehicle36839,TL,2002,Chevrolet
Cust32895,Vehicle30773,3 Series,2011,Accura
Cust32896,Vehicle18472,Malibu,2001,Accura
Cust32897,Vehicle32271,TL,2003,Suburu
Cust32899,Vehicle39416,3 Series,2004,Accura
Cust3290,Vehicle23104,Passat,2005,Volkswagen
Cust32900,Vehicle35926,TL,2007,Accura
Cust32901,Vehicle19476,TL,2011,Accura
Cust32902,Vehicle15437,Corolla,2005,Toyota
Cust32904,Vehicle6055,Tahoe,2005,Toyota
Cust32906,Vehicle25612,Corolla,2004,Audi
Cust32908,Vehicle9807,Corolla,2005,Toyota
Cust32909,Vehicle38875,Corolla,2006,Toyota
Cust3291,Vehicle9232,Civic,1999,Dodge
Cust32910,Vehicle37885,Corolla,2005,Toyota
Cust32911,Vehicle24627,RSX,2000,BMW
Cust32916,Vehicle37640,3 Series,1997,BMW
Cust32917,Vehicle29649,C300,2012,BMW
Cust32918,Vehicle17365,3 Series,2000,BMW
Cust32919,Vehicle11270,3 Series,2008,Chevrolet
Cust32920,Vehicle30911,Corolla,2001,Suburu
Cust32921,Vehicle11983,Impreza,2010,Suburu
Cust32923,Vehicle3907,Impreza,2011,Suburu
Cust32924,Vehicle4809,Impreza,2014,Toyota
Cust32927,Vehicle1407,Impreza,2002,Suburu
Cust32928,Vehicle33779,Corolla,2012,Toyota
Cust32929,Vehicle23310,Grand Cherokee,2003,Jeep
Cust3293,Vehicle8935,F150,1996,BMW
Cust32930,Vehicle22751,Silverado,1995,Audi
Cust32931,Vehicle36454,A3,2001,Ford
Cust32932,Vehicle39026,Escape,1999,Audi
Cust32933,Vehicle3419,A3,1997,Audi
Cust32934,Vehicle3542,A3,2004,Jeep
Cust32935,Vehicle37704,A3,1995,Audi
Cust32936,Vehicle38528,Silverado,1996,Audi
Cust3294,Vehicle10931,F150,1996,Ford
Cust32940,Vehicle1431,Legacy,1998,Suburu
Cust32941,Vehicle14302,Legacy,2002,Nissan
Cust32942,Vehicle21603,Neon,2001,Suburu
Cust32943,Vehicle17083,Neon,2001,Suburu
Cust32944,Vehicle9210,Legacy,1999,Suburu
Cust32946,Vehicle7898,Legacy,2003,Suburu
Cust32947,Vehicle25033,Wrangler,2006,Accura
Cust32948,Vehicle18115,Ultima,2007,Jeep
Cust32949,Vehicle2352,Wrangler,2010,Jeep
Cust32951,Vehicle34940,Ultima,2006,Jeep
Cust32952,Vehicle4826,Wrangler,2006,Nissan
Cust32954,Vehicle18789,Wrangler,2012,Jeep
Cust32956,Vehicle23578,Malibu,2009,BMW
Cust32963,Vehicle10376,Malibu,2003,BMW
Cust32965,Vehicle26184,RAM,2010,Dodge
Cust32966,Vehicle15344,RAM,2010,Dodge
Cust32967,Vehicle28642,RAM,2011,Dodge
Cust32968,Vehicle31996,RAM,2008,Dodge
Cust32969,Vehicle17316,RAM,2009,Dodge
Cust3297,Vehicle18619,RAM,2014,Dodge
Cust32971,Vehicle34364,RAM,2012,Dodge
Cust32973,Vehicle34128,RAM,2011,Dodge
Cust32974,Vehicle25200,E400,2004,Mercedes
Cust32976,Vehicle2313,E400,2004,Chevrolet
Cust32977,Vehicle15198,X5,2005,Mercedes
Cust32978,Vehicle33113,X5,2005,BMW
Cust32979,Vehicle8696,E400,2003,Mercedes
Cust3298,Vehicle3359,Jetta,2013,Volkswagen
Cust32980,Vehicle36165,Forrestor,2004,Suburu
Cust32982,Vehicle38248,E400,2004,Suburu
Cust32984,Vehicle13356,Highlander,2014,Chevrolet
Cust32985,Vehicle17370,3 Series,2013,BMW
Cust32986,Vehicle27602,Tahoe,2013,Toyota
Cust32987,Vehicle1607,Highlander,2013,Toyota
Cust32988,Vehicle25657,Highlander,2014,Chevrolet
Cust32989,Vehicle31875,Highlander,2011,Audi
Cust3299,Vehicle1417,95,2009,Honda
Cust32992,Vehicle24562,M5,2008,Accura
Cust32993,Vehicle28778,MDX,2011,BMW
Cust32994,Vehicle2229,Forrestor,2002,Accura
Cust32996,Vehicle15792,MDX,2008,BMW
Cust32997,Vehicle29481,MDX,2002,Accura
Cust32998,Vehicle9402,Forrestor,2002,Accura
Cust3300,Vehicle10604,C300,2004,Mercedes
Cust33002,Vehicle3683,Civic,2011,Honda
Cust33003,Vehicle19128,Civic,2013,Ford
Cust33004,Vehicle19078,Escape,2013,Honda
Cust33005,Vehicle25610,Escape,2011,Honda
Cust33006,Vehicle28574,Civic,2010,Mercedes
Cust33007,Vehicle26367,C300,2010,Mercedes
Cust3301,Vehicle10246,Escape,2011,Ford
